q	phi	n_nr	rank_minus1	is_max	V_minus1	argmax_m	V_argmax	margin
89899	89898	44949	1	1	1741240.513868	44949	1741240.513868	58762.307745
89923	89922	44961	1	1	1741744.644611	44961	1741744.644611	58778.959461
89939	89938	44969	1	1	1742096.087089	44969	1742096.087089	62334.567828
89959	89958	44979	1	1	1742528.080974	44979	1742528.080974	58846.341785
89963	89962	44981	1	1	1742607.307906	44981	1742607.307906	62357.222486
89983	89982	44991	1	1	1743010.852289	44991	1743010.852289	58823.078064
90011	90010	45005	1	1	1743597.646723	45005	1743597.646723	62366.753475
90007	90006	45003	1	1	1743557.022965	45003	1743557.022965	58860.397310
90019	90018	45009	1	1	1743810.100997	45009	1743810.100997	58837.295255
90023	90022	45011	1	1	1743887.334469	45011	1743887.334469	66839.932590
90031	90030	45015	1	1	1744045.763430	45015	1744045.763430	58863.368170
90059	90058	45029	1	1	1744655.746492	45029	1744655.746492	62409.192808
90067	90066	45033	1	1	1744825.644792	45033	1744825.644792	58869.243053
90071	90070	45035	1	1	1744899.905226	45035	1744899.905226	74772.828551
90107	90106	45053	1	1	1745668.703274	45053	1745668.703274	62438.288968
90127	90126	45063	1	1	1746094.332452	45063	1746094.332452	58923.951992
90163	90162	45081	1	1	1746870.268604	45081	1746870.268604	58952.656964
90187	90186	45093	1	1	1747381.394629	45093	1747381.394629	58966.943900
90191	90190	45095	1	1	1747480.437586	45095	1747480.437586	94966.990670
90199	90198	45099	1	1	1747662.921309	45099	1747662.921309	58951.007774
90203	90202	45101	1	1	1747743.291986	45101	1747743.291986	62531.200715
90227	90226	45113	1	1	1748253.164031	45113	1748253.164031	62553.195638
90239	90238	45119	1	1	1748502.502675	45119	1748502.502675	74922.882984
90247	90246	45123	1	1	1748649.877427	45123	1748649.877427	58983.298385
90263	90262	45131	1	1	1749010.099218	45131	1749010.099218	67025.513209
90271	90270	45135	1	1	1749216.984762	45135	1749216.984762	59055.176391
90359	90358	45179	1	1	1751070.776917	45179	1751070.776917	85853.866293
90371	90370	45185	1	1	1751333.312691	45185	1751333.312691	62615.500859
90379	90378	45189	1	1	1751504.838785	45189	1751504.838785	59102.600775
90403	90402	45201	1	1	1752006.455155	45201	1752006.455155	59114.105668
90407	90406	45203	1	1	1752098.123111	45203	1752098.123111	67132.386942
90439	90438	45219	1	1	1752773.886395	45219	1752773.886395	59105.663356
90499	90498	45249	1	1	1754052.988732	45249	1754052.988732	59163.672457
90511	90510	45255	1	1	1754311.525459	45255	1754311.525459	59179.005892
90523	90522	45261	1	1	1754549.065701	45261	1754549.065701	59180.459960
90527	90526	45263	1	1	1754684.159126	45263	1754684.159126	67245.382708
90547	90546	45273	1	1	1755092.727035	45273	1755092.727035	59203.045910
90599	90598	45299	1	1	1756188.805831	45299	1756188.805831	86105.820427
90583	90582	45291	1	1	1755845.229061	45291	1755845.229061	59230.799066
90619	90618	45309	1	1	1756631.681574	45309	1756631.681574	59215.896029
90631	90630	45315	1	1	1756867.152805	45315	1756867.152805	59254.419968
90647	90646	45323	1	1	1757212.884948	45323	1757212.884948	67303.083681
90659	90658	45329	1	1	1757495.505760	45329	1757495.505760	62852.286013
90679	90678	45339	1	1	1757900.836149	45339	1757900.836149	59267.770030
90703	90702	45351	1	1	1758412.650936	45351	1758412.650936	59290.928026
90731	90730	45365	1	1	1759026.820264	45365	1759026.820264	62879.329294
90787	90786	45393	1	1	1760195.268454	45393	1760195.268454	59367.029839
90803	90802	45401	1	1	1760556.323928	45401	1760556.323928	62945.064887
90823	90822	45411	1	1	1760996.179297	45411	1760996.179297	59397.435358
90847	90846	45423	1	1	1761518.046894	45423	1761518.046894	59421.652088
90863	90862	45431	1	1	1761844.946337	45431	1761844.946337	67449.651125
90887	90886	45443	1	1	1762365.873671	45443	1762365.873671	67489.296610
90907	90906	45453	1	1	1762797.549897	45453	1762797.549897	59463.937899
90911	90910	45455	1	1	1762866.268786	45455	1762866.268786	75478.262572
90947	90946	45473	1	1	1763636.545820	45473	1763636.545820	63015.477636
90931	90930	45465	1	1	1763297.546915	45465	1763297.546915	59449.043813
90971	90970	45485	1	1	1764119.710673	45485	1764119.710673	63047.371704
91019	91018	45509	1	1	1765174.785120	45509	1765174.785120	63073.876688
91079	91078	45539	1	1	1766433.261881	45539	1766433.261881	75617.789279
91099	91098	45549	1	1	1766891.512122	45549	1766891.512122	59513.362426
91127	91126	45563	1	1	1767495.168003	45563	1767495.168003	67599.490628
91139	91138	45569	1	1	1767718.145374	45569	1767718.145374	63129.943013
91151	91150	45575	1	1	1767998.537126	45575	1767998.537126	75653.541809
91159	91158	45579	1	1	1768183.696480	45579	1768183.696480	59566.649241
91163	91162	45581	1	1	1768270.818303	45581	1768270.818303	63203.078939
91183	91182	45591	1	1	1768692.842828	45591	1768692.842828	59624.869891
91199	91198	45599	1	1	1769030.086664	45599	1769030.086664	86662.085244
91243	91242	45621	1	1	1769986.719015	45621	1769986.719015	59648.615252
91283	91282	45641	1	1	1770828.806564	45641	1770828.806564	63268.674847
91291	91290	45645	1	1	1770991.567780	45645	1770991.567780	59701.506323
91303	91302	45651	1	1	1771244.548502	45651	1771244.548502	59676.479728
91331	91330	45665	1	1	1771849.938925	45665	1771849.938925	63294.940435
91367	91366	45683	1	1	1772642.331890	45683	1772642.331890	67837.286180
91411	91410	45705	1	1	1773604.421704	45705	1773604.421704	59797.269876
91387	91386	45693	1	1	1773067.733422	45693	1773067.733422	59781.230172
91423	91422	45711	1	1	1773836.695279	45711	1773836.695279	59781.902912
91459	91458	45729	1	1	1774592.135522	45729	1774592.135522	59795.106594
91463	91462	45731	1	1	1774665.316558	45731	1774665.316558	67911.724624
91499	91498	45749	1	1	1775431.715987	45749	1775431.715987	63424.163462
91571	91570	45785	1	1	1776995.763946	45785	1776995.763946	63450.740381
91583	91582	45791	1	1	1777226.620862	45791	1777226.620862	67996.873337
91591	91590	45795	1	1	1777409.831040	45795	1777409.831040	59869.567758
91631	91630	45815	1	1	1778246.086101	45815	1778246.086101	76059.485511
91639	91638	45819	1	1	1778466.818390	45819	1778466.818390	59941.326417
91691	91690	45845	1	1	1779543.814799	45845	1779543.814799	63540.256129
91703	91702	45851	1	1	1779832.899077	45851	1779832.899077	68090.944446
91711	91710	45855	1	1	1779986.350254	45855	1779986.350254	59938.427887
91771	91770	45885	1	1	1781277.356874	45885	1781277.356874	60001.386884
91807	91806	45903	1	1	1782028.193384	45903	1782028.193384	60024.608314
91811	91810	45905	1	1	1782146.034836	45905	1782146.034836	63629.983658
91823	91822	45911	1	1	1782389.711632	45911	1782389.711632	68164.703397
91867	91866	45933	1	1	1783317.710081	45933	1783317.710081	60063.576394
91939	91938	45969	1	1	1784889.919235	45969	1784889.919235	60115.004503
91943	91942	45971	1	1	1784960.026366	45971	1784960.026366	68269.189774
91951	91950	45975	1	1	1785131.818034	45975	1785131.818034	60125.528575
91967	91966	45983	1	1	1785497.031568	45983	1785497.031568	68245.774803
92003	92002	46001	1	1	1786220.045952	46001	1786220.045952	63757.401447
92051	92050	46025	1	1	1787264.003510	46025	1787264.003510	63788.966875
92083	92082	46041	1	1	1787954.803078	46041	1787954.803078	60204.438172
92107	92106	46053	1	1	1788465.902241	46053	1788465.902241	60228.038652
92111	92110	46055	1	1	1788552.404231	46055	1788552.404231	91349.101099
92119	92118	46059	1	1	1788734.403664	46059	1788734.403664	60224.256811
92143	92142	46071	1	1	1789228.875841	46071	1789228.875841	60240.892363
92179	92178	46089	1	1	1790015.709440	46089	1790015.709440	60285.947342
92203	92202	46101	1	1	1790531.909698	46101	1790531.909698	60234.618053
92219	92218	46109	1	1	1790862.893815	46109	1790862.893815	63895.779490
92227	92226	46113	1	1	1791034.904087	46113	1791034.904087	60292.438915
92243	92242	46121	1	1	1791360.944488	46121	1791360.944488	63939.755746
92251	92250	46125	1	1	1791544.854937	46125	1791544.854937	60308.430346
92311	92310	46155	1	1	1792843.505965	46155	1792843.505965	60359.814681
92347	92346	46173	1	1	1793637.318424	46173	1793637.318424	60413.385609
92363	92362	46181	1	1	1793920.463439	46181	1793920.463439	64020.472232
92383	92382	46191	1	1	1794380.899274	46191	1794380.899274	60410.084357
92387	92386	46193	1	1	1794469.457085	46193	1794469.457085	64010.858099
92399	92398	46199	1	1	1794719.727444	46199	1794719.727444	91627.772615
92419	92418	46209	1	1	1795179.521949	46209	1795179.521949	60425.332148
92431	92430	46215	1	1	1795410.512972	46215	1795410.512972	60430.499347
92459	92458	46229	1	1	1796015.852107	46229	1796015.852107	64070.439089
92467	92466	46233	1	1	1796166.909510	46233	1796166.909510	60453.068849
92479	92478	46239	1	1	1796449.824504	46239	1796449.824504	60480.243261
92503	92502	46251	1	1	1796958.401382	46251	1796958.401382	60484.755319
92507	92506	46253	1	1	1797041.999802	46253	1797041.999802	64120.055188
92551	92550	46275	1	1	1797977.282344	46275	1797977.282344	60503.763268
92567	92566	46283	1	1	1798343.213351	46283	1798343.213351	68733.278013
92623	92622	46311	1	1	1799515.547410	46311	1799515.547410	60557.147085
92627	92626	46313	1	1	1799618.459757	46313	1799618.459757	64195.595967
92639	92638	46319	1	1	1799879.896589	46319	1799879.896589	76923.840430
92647	92646	46323	1	1	1800033.757703	46323	1800033.757703	60575.711491
92671	92670	46335	1	1	1800541.484032	46335	1800541.484032	60556.805035
92683	92682	46341	1	1	1800807.560076	46341	1800807.560076	60585.068726
92699	92698	46349	1	1	1801139.200533	46349	1801139.200533	64245.901499
92707	92706	46353	1	1	1801318.285297	46353	1801318.285297	60621.843266
92723	92722	46361	1	1	1801679.438287	46361	1801679.438287	64275.701190
92767	92766	46383	1	1	1802629.576619	46383	1802629.576619	60688.755127
92779	92778	46389	1	1	1802876.459414	46389	1802876.459414	60685.463522
92791	92790	46395	1	1	1803133.766437	46395	1803133.766437	60651.331512
92831	92830	46415	1	1	1803983.639612	46415	1803983.639612	77077.946014
92863	92862	46431	1	1	1804654.316418	46431	1804654.316418	60683.372511
92867	92866	46433	1	1	1804763.448468	46433	1804763.448468	64358.063352
92899	92898	46449	1	1	1805466.420935	46449	1805466.420935	60734.673468
92927	92926	46463	1	1	1806036.159608	46463	1806036.159608	68939.889166
92951	92950	46475	1	1	1806521.136628	46475	1806521.136628	88325.518045
92959	92958	46479	1	1	1806739.339912	46479	1806739.339912	60811.935432
92987	92986	46493	1	1	1807335.765721	46493	1807335.765721	64457.511686
93047	93046	46523	1	1	1808607.807729	46523	1808607.807729	69080.486004
93059	93058	46529	1	1	1808841.915605	46529	1808841.915605	64474.846338
93083	93082	46541	1	1	1809372.329587	46541	1809372.329587	64518.780460
93103	93102	46551	1	1	1809808.137035	46551	1809808.137035	60875.606405
93131	93130	46565	1	1	1810418.441931	46565	1810418.441931	64532.293251
93139	93138	46569	1	1	1810589.297245	46569	1810589.297245	60892.056993
93151	93150	46575	1	1	1810872.491721	46575	1810872.491721	60927.845052
93179	93178	46589	1	1	1811447.736042	46589	1811447.736042	64590.989640
93187	93186	46593	1	1	1811596.778153	46593	1811596.778153	60899.326852
93199	93198	46599	1	1	1811876.877193	46599	1811876.877193	60965.124024
93239	93238	46619	1	1	1812707.686341	46619	1812707.686341	88601.428559
93251	93250	46625	1	1	1813002.595584	46625	1813002.595584	64614.164998
93263	93262	46631	1	1	1813248.920918	46631	1813248.920918	69243.207522
93283	93282	46641	1	1	1813676.538327	46641	1813676.538327	60953.442305
93287	93286	46643	1	1	1813756.590241	46643	1813756.590241	69260.671403
93307	93306	46653	1	1	1814177.070429	46653	1814177.070429	61008.261149
93319	93318	46659	1	1	1814449.416416	46659	1814449.416416	60984.091680
93323	93322	46661	1	1	1814510.065052	46661	1814510.065052	64694.116132
93371	93370	46685	1	1	1815511.266253	46685	1815511.266253	64694.418871
93383	93382	46691	1	1	1815818.802799	46691	1815818.802799	69346.583770
93407	93406	46703	1	1	1816343.640977	46703	1816343.640977	69294.771190
93419	93418	46709	1	1	1816589.628161	46709	1816589.628161	64752.539518
93427	93426	46713	1	1	1816764.909569	46713	1816764.909569	61084.266003
93463	93462	46731	1	1	1817529.864422	46731	1817529.864422	61108.860841
93479	93478	46739	1	1	1817843.916143	46739	1817843.916143	77613.462140
93487	93486	46743	1	1	1818043.976115	46743	1818043.976115	61116.836849
93491	93490	46745	1	1	1818154.860991	46745	1818154.860991	64769.270050
93503	93502	46751	1	1	1818382.695295	46751	1818382.695295	69424.134217
93523	93522	46761	1	1	1818812.322572	46761	1818812.322572	61144.020870
93559	93558	46779	1	1	1819581.639947	46779	1819581.639947	61167.293452
93563	93562	46781	1	1	1819653.389324	46781	1819653.389324	64853.156793
93607	93606	46803	1	1	1820623.165859	46803	1820623.165859	61183.743805
93683	93682	46841	1	1	1822228.452972	46841	1822228.452972	64935.320496
93703	93702	46851	1	1	1822673.916485	46851	1822673.916485	61253.811213
93719	93718	46859	1	1	1823030.541148	46859	1823030.541148	92935.606940
93739	93738	46869	1	1	1823473.335407	46869	1823473.335407	61315.073931
93763	93762	46881	1	1	1823973.577828	46881	1823973.577828	61319.194647
93787	93786	46893	1	1	1824499.777708	46893	1824499.777708	61354.493957
93811	93810	46905	1	1	1825003.034461	46905	1825003.034461	61334.488070
93827	93826	46913	1	1	1825316.597741	46913	1825316.597741	65005.376450
93851	93850	46925	1	1	1825848.377174	46925	1825848.377174	65045.988414
93871	93870	46935	1	1	1826277.559560	46935	1826277.559560	61337.540746
93887	93886	46943	1	1	1826633.167735	46943	1826633.167735	69696.199752
93911	93910	46955	1	1	1827131.432698	46955	1827131.432698	89247.986911
93923	93922	46961	1	1	1827399.771398	46961	1827399.771398	65100.069919
93967	93966	46983	1	1	1828350.757878	46983	1828350.757878	61445.755339
93971	93970	46985	1	1	1828422.592203	46985	1828422.592203	65126.795102
93979	93978	46989	1	1	1828596.471029	46989	1828596.471029	61410.456146
93983	93982	46991	1	1	1828714.925870	46991	1828714.925870	69785.368015
94007	94006	47003	1	1	1829212.277834	47003	1829212.277834	69809.003113
94063	94062	47031	1	1	1830419.266395	47031	1830419.266395	61513.585979
94079	94078	47039	1	1	1830718.790056	47039	1830718.790056	93266.555286
94099	94098	47049	1	1	1831213.454784	47049	1831213.454784	61557.043400
94111	94110	47055	1	1	1831423.117629	47055	1831423.117629	61525.489794
94151	94150	47075	1	1	1832285.868738	47075	1832285.868738	78156.806166
94207	94206	47103	1	1	1833502.435956	47103	1833502.435956	61581.653429
94219	94218	47109	1	1	1833784.782461	47109	1833784.782461	61635.920717
94291	94290	47145	1	1	1835293.915973	47145	1835293.915973	61612.687065
94307	94306	47153	1	1	1835646.097163	47153	1835646.097163	65333.946388
94327	94326	47163	1	1	1836092.341373	47163	1836092.341373	61689.695643
94331	94330	47165	1	1	1836152.837547	47165	1836152.837547	65371.241781
94343	94342	47171	1	1	1836417.382952	47171	1836417.382952	70072.015368
94351	94350	47175	1	1	1836593.596774	47175	1836593.596774	61709.277877
94379	94378	47189	1	1	1837188.692666	47189	1837188.692666	65414.059046
94399	94398	47199	1	1	1837630.247456	47199	1837630.247456	61720.945560
94427	94426	47213	1	1	1838213.324088	47213	1838213.324088	65444.333514
94439	94438	47219	1	1	1838480.050210	47219	1838480.050210	78420.447712
94447	94446	47223	1	1	1838648.174976	47223	1838648.174976	61760.598294
94463	94462	47231	1	1	1838974.537186	47231	1838974.537186	70129.037709
94483	94482	47241	1	1	1839425.265723	47241	1839425.265723	61749.624013
94531	94530	47265	1	1	1840474.680407	47265	1840474.680407	61828.364336
94543	94542	47271	1	1	1840704.300665	47271	1840704.300665	61784.646491
94547	94546	47273	1	1	1840786.583698	47273	1840786.583698	65531.204585
94559	94558	47279	1	1	1841062.162134	47279	1841062.162134	89849.675647
94583	94582	47291	1	1	1841551.068982	47291	1841551.068982	70227.121573
94603	94602	47301	1	1	1841985.022113	47301	1841985.022113	61860.490599
94651	94650	47325	1	1	1843017.991636	47325	1843017.991636	61890.395785
94687	94686	47343	1	1	1843806.053258	47343	1843806.053258	61894.118708
94723	94722	47361	1	1	1844568.838326	47361	1844568.838326	61905.712425
94727	94726	47363	1	1	1844644.047194	47363	1844644.047194	70331.425724
94747	94746	47373	1	1	1845122.865284	47373	1845122.865284	61983.311601
94771	94770	47385	1	1	1845585.026962	47385	1845585.026962	61960.460313
94811	94810	47405	1	1	1846459.060040	47405	1846459.060040	65705.889327
94819	94818	47409	1	1	1846633.797071	47409	1846633.797071	62010.465425
94823	94822	47411	1	1	1846718.199618	47411	1846718.199618	70383.746455
94847	94846	47423	1	1	1847255.931328	47423	1847255.931328	70446.275926
94903	94902	47451	1	1	1848443.549159	47451	1848443.549159	62066.132020
94907	94906	47453	1	1	1848529.940788	47453	1848529.940788	65776.256691
94951	94950	47475	1	1	1849494.770669	47475	1849494.770669	62106.976079
94999	94998	47499	1	1	1850508.675392	47499	1850508.675392	62133.997610
95003	95002	47501	1	1	1850593.788865	47501	1850593.788865	65853.060231
95027	95026	47513	1	1	1851112.026914	47513	1851112.026914	65880.483764
95063	95062	47531	1	1	1851876.207814	47531	1851876.207814	70593.226056
95071	95070	47535	1	1	1852059.780505	47535	1852059.780505	62171.773195
95083	95082	47541	1	1	1852298.021096	47541	1852298.021096	62151.844607
95087	95086	47543	1	1	1852402.676558	47543	1852402.676558	70608.661942
95107	95106	47553	1	1	1852826.923666	47553	1852826.923666	62196.856969
95111	95110	47555	1	1	1852903.128843	47555	1852903.128843	78976.800458
95131	95130	47565	1	1	1853353.822177	47565	1853353.822177	62190.091895
95143	95142	47571	1	1	1853583.716118	47571	1853583.716118	62209.019345
95191	95190	47595	1	1	1854614.588652	47595	1854614.588652	62243.603501
95203	95202	47601	1	1	1854888.335331	47601	1854888.335331	62237.079226
95219	95218	47609	1	1	1855232.549354	47609	1855232.549354	65996.883719
